customer_id,recency,frequency,monetary,total_quantity,average_rating,average_pages_viewed,average_time_on_site,total_cart_additions,cluster,segment,activity_score
7336,6,1,1468.75,4,4.0,19.666666666666668,464.3333333333333,3,3,New Customer,16.6875
7337,79,0,0.0,4,4.0,16.0,1049.0,1,0,Regular,0.0
7338,19,0,0.0,1,4.0,23.0,1475.0,0,0,Regular,0.0
7339,255,1,7016.6,12,3.6666666666666665,17.333333333333332,593.3333333333334,2,2,VIP,72.166
7340,1,2,990.4300000000001,5,4.0,11.75,767.25,4,3,New Customer,13.904300000000001
7341,43,1,2565.0,11,3.75,13.75,859.25,2,3,New Customer,27.65
7342,66,0,0.0,12,4.0,9.2,963.8,1,0,Regular,0.0
7343,39,1,642.38,6,4.25,14.5,1331.5,3,3,New Customer,8.4238
7344,22,3,7873.650000000001,13,3.4,15.2,924.0,4,2,VIP,84.7365
7345,23,1,304.65,7,3.6666666666666665,12.666666666666666,1074.6666666666667,2,3,New Customer,5.0465
7346,21,1,5381.88,15,3.6666666666666665,14.5,737.1666666666666,3,2,VIP,55.8188
7347,236,0,0.0,4,4.0,23.0,988.0,1,4,Lost,0.0
7348,63,1,1475.24,9,3.5,15.0,1314.0,3,3,New Customer,16.7524
7349,31,1,1057.97,6,3.6666666666666665,14.666666666666666,783.3333333333334,1,3,New Customer,12.5797
7350,241,0,0.0,4,4.0,17.0,503.0,0,4,Lost,0.0
7351,3,1,2194.02,14,3.8,18.0,1029.8,3,3,New Customer,23.9402
7352,116,0,0.0,3,4.0,22.0,843.0,1,0,Regular,0.0
7353,121,1,502.51,3,5.0,5.0,772.0,1,3,New Customer,7.0251
7354,0,1,986.04,13,4.0,11.857142857142858,908.4285714285714,1,3,New Customer,11.8604
7355,4,0,0.0,6,4.0,15.0,1171.3333333333333,3,0,Regular,0.0
7356,84,1,5128.03,7,4.0,22.0,1525.0,2,2,VIP,53.2803
7357,320,0,0.0,6,4.0,13.5,604.5,1,4,Lost,0.0
7358,326,1,1741.08,6,4.5,14.5,952.0,1,1,At Risk,19.4108
7359,59,0,0.0,10,4.0,13.75,738.0,0,0,Regular,0.0
7360,12,2,4415.95,23,3.875,11.0,767.625,7,2,VIP,48.1595
7361,340,0,0.0,2,4.0,7.0,495.0,0,4,Lost,0.0
7362,164,0,0.0,4,4.0,11.0,843.0,1,4,Lost,0.0
7363,128,2,2149.41,13,3.25,12.5,318.0,4,3,New Customer,25.4941
7364,131,0,0.0,8,4.0,7.0,1379.6666666666667,1,0,Regular,0.0
7365,183,0,0.0,6,4.0,21.5,1252.0,1,4,Lost,0.0
7366,90,0,0.0,9,4.0,12.0,694.0,2,0,Regular,0.0
7367,2,1,3865.47,5,3.5,12.0,922.5,2,3,New Customer,40.6547
7368,176,0,0.0,1,4.0,9.0,577.0,1,4,Lost,0.0
7369,13,1,755.96,9,4.0,5.25,465.75,1,3,New Customer,9.5596
7370,192,0,0.0,4,4.0,16.5,429.5,1,4,Lost,0.0
7371,180,0,0.0,1,4.0,15.0,1441.0,1,4,Lost,0.0
7372,80,2,1536.66,11,4.0,18.0,736.3333333333334,2,3,New Customer,19.3666
7373,51,1,558.55,3,3.5,10.5,1018.0,2,3,New Customer,7.5855
7374,77,0,0.0,5,4.0,14.5,1303.5,1,0,Regular,0.0
7375,53,1,2955.24,3,4.0,13.5,448.0,2,3,New Customer,31.5524
7376,88,0,0.0,9,4.0,7.333333333333333,951.3333333333334,3,0,Regular,0.0
7377,178,1,1461.32,3,4.5,10.5,1313.5,2,1,At Risk,16.6132
7378,24,0,0.0,8,4.0,16.666666666666668,728.3333333333334,1,0,Regular,0.0
7379,228,0,0.0,8,4.0,12.333333333333334,1344.6666666666667,2,4,Lost,0.0
7380,60,0,0.0,11,4.0,14.5,991.75,1,0,Regular,0.0
7381,61,0,0.0,2,4.0,13.0,253.5,1,0,Regular,0.0
7382,104,0,0.0,7,4.0,18.333333333333332,647.0,2,0,Regular,0.0
7383,17,0,0.0,5,4.0,7.5,426.0,1,0,Regular,0.0
7384,93,1,5062.32,19,4.166666666666667,13.833333333333334,1232.3333333333333,4,2,VIP,52.6232
7385,33,1,3140.45,22,4.0,11.571428571428571,1078.142857142857,4,3,New Customer,33.4045
7386,190,0,0.0,2,4.0,6.0,106.0,0,4,Lost,0.0
7387,73,0,0.0,4,4.0,17.0,132.0,0,0,Regular,0.0
7388,14,1,4491.65,14,4.0,16.0,976.2,3,2,VIP,46.9165
7389,72,2,745.65,2,4.5,12.0,783.0,2,3,New Customer,11.4565
7390,213,1,688.74,11,3.75,13.5,991.0,3,1,At Risk,8.8874
7391,18,3,5199.73,10,3.75,15.0,959.25,3,2,VIP,57.997299999999996
7392,55,0,0.0,4,4.0,16.5,1397.0,1,0,Regular,0.0
7393,53,1,702.9,8,4.0,16.0,1117.6666666666667,2,3,New Customer,9.029
7394,174,0,0.0,7,4.0,9.5,809.0,0,4,Lost,0.0
7396,133,1,698.68,6,3.5,13.5,250.5,2,3,New Customer,8.986799999999999
7397,14,2,7561.35,19,4.0,7.5,1089.1666666666667,4,2,VIP,79.6135
7398,179,0,0.0,1,4.0,3.0,774.0,0,4,Lost,0.0
7399,178,0,0.0,6,4.0,8.5,510.5,1,4,Lost,0.0
7400,133,1,181.69,5,4.5,14.0,956.0,1,3,New Customer,3.8169
7401,3,1,3411.01,12,4.0,13.75,612.0,3,3,New Customer,36.1101
7402,58,1,5223.94,8,4.0,9.0,1205.6666666666667,2,2,VIP,54.239399999999996
7403,101,0,0.0,3,4.0,7.0,887.5,2,0,Regular,0.0
7404,36,0,0.0,10,4.0,17.5,763.25,1,0,Regular,0.0
7405,327,0,0.0,3,4.0,21.0,976.0,1,4,Lost,0.0
7406,54,0,0.0,3,4.0,23.0,1133.0,1,0,Regular,0.0
7407,14,0,0.0,4,4.0,20.5,806.0,1,0,Regular,0.0
7408,35,0,0.0,2,4.0,23.0,320.0,0,0,Regular,0.0
7409,339,0,0.0,4,4.0,21.0,541.0,1,4,Lost,0.0
7410,28,0,0.0,4,4.0,5.0,1041.5,2,0,Regular,0.0
7411,24,3,1281.23,16,4.166666666666667,14.333333333333334,1207.8333333333333,6,3,New Customer,18.8123
7412,49,1,662.09,6,4.0,12.333333333333334,1034.3333333333333,2,3,New Customer,8.6209
7414,113,0,0.0,3,4.0,1.0,263.0,1,0,Regular,0.0
7415,51,0,0.0,21,4.0,11.857142857142858,676.4285714285714,6,0,Regular,0.0
7416,195,0,0.0,4,4.0,4.0,345.0,0,4,Lost,0.0
7417,101,0,0.0,5,4.0,18.0,615.0,0,0,Regular,0.0
7418,117,1,1722.82,5,4.0,14.5,731.25,1,3,New Customer,19.2282
7419,272,0,0.0,3,4.0,24.0,419.0,1,4,Lost,0.0
7420,124,0,0.0,9,4.0,8.0,682.0,3,0,Regular,0.0
7421,147,0,0.0,5,4.0,14.333333333333334,1034.0,2,0,Regular,0.0
7422,65,0,0.0,4,4.0,19.5,732.5,1,0,Regular,0.0
7423,62,1,4441.77,15,4.0,15.333333333333334,1096.5,4,2,VIP,46.4177
7424,204,0,0.0,5,4.0,20.5,266.0,0,4,Lost,0.0
7425,268,0,0.0,2,4.0,9.0,1535.0,0,4,Lost,0.0
7426,180,0,0.0,8,4.0,19.666666666666668,1279.3333333333333,2,4,Lost,0.0
7427,15,0,0.0,11,4.0,11.333333333333334,943.6666666666666,0,0,Regular,0.0
7428,117,2,6649.44,10,3.6666666666666665,6.333333333333333,1079.0,2,2,VIP,70.4944
7429,58,1,476.52,17,3.5,15.333333333333334,857.5,6,3,New Customer,6.7652
7430,150,0,0.0,9,4.0,8.666666666666666,1536.6666666666667,0,0,Regular,0.0
7431,134,0,0.0,5,4.0,21.5,1123.5,2,0,Regular,0.0
7432,30,0,0.0,5,4.0,22.0,1131.0,1,0,Regular,0.0
7433,71,1,1120.5,6,3.75,11.75,667.25,3,3,New Customer,13.205
7434,112,1,706.11,8,4.333333333333333,15.666666666666666,559.3333333333334,2,3,New Customer,9.0611
7435,64,1,1355.17,5,3.3333333333333335,10.666666666666666,787.0,3,3,New Customer,15.5517
7436,73,1,3601.4,15,4.25,13.75,737.25,4,3,New Customer,38.014
7437,19,2,8666.23,7,3.5,5.5,390.5,2,2,VIP,90.6623
7438,331,0,0.0,2,4.0,9.0,417.0,0,4,Lost,0.0
7439,2,2,2552.0299999999997,15,4.333333333333333,13.333333333333334,1033.3333333333333,5,3,New Customer,29.5203
7440,33,0,0.0,9,4.0,8.333333333333334,834.0,2,0,Regular,0.0
7441,142,0,0.0,5,4.0,15.5,1407.0,1,0,Regular,0.0
7442,302,0,0.0,1,4.0,2.0,820.0,1,4,Lost,0.0
7443,202,0,0.0,4,4.0,15.0,986.0,1,4,Lost,0.0
7444,57,0,0.0,12,4.0,11.0,844.4,3,0,Regular,0.0
7445,29,0,0.0,10,4.0,10.0,1114.2,4,0,Regular,0.0
7446,36,0,0.0,5,4.0,20.5,1172.0,0,0,Regular,0.0
7447,78,0,0.0,8,4.0,10.666666666666666,407.6666666666667,2,0,Regular,0.0
7448,160,0,0.0,11,4.0,11.0,806.3333333333334,1,4,Lost,0.0
7449,14,0,0.0,10,4.0,15.0,747.75,2,0,Regular,0.0
7450,87,1,262.27,3,4.0,8.666666666666666,770.0,2,3,New Customer,4.6227
7451,0,0,0.0,19,4.0,9.571428571428571,798.5714285714286,5,0,Regular,0.0
7452,15,0,0.0,13,4.0,13.25,809.25,1,0,Regular,0.0
7453,13,0,0.0,6,4.0,9.5,1067.5,1,0,Regular,0.0
7454,118,1,2047.1,4,4.0,20.5,783.0,1,3,New Customer,22.471
7455,159,0,0.0,12,4.0,12.75,979.5,1,4,Lost,0.0
7456,0,0,0.0,7,4.0,11.25,1127.0,1,0,Regular,0.0
7457,32,1,2239.22,6,3.3333333333333335,16.0,529.3333333333334,3,3,New Customer,24.3922
7458,50,1,2266.28,10,3.3333333333333335,12.0,1445.3333333333333,2,3,New Customer,24.6628
7459,49,0,0.0,5,4.0,9.0,617.0,0,0,Regular,0.0
7460,23,0,0.0,6,4.0,14.333333333333334,810.3333333333334,1,0,Regular,0.0
7461,16,1,1605.58,9,4.25,11.5,1121.5,3,3,New Customer,18.055799999999998
7462,11,3,7983.16,19,4.0,11.166666666666666,1182.1666666666667,4,2,VIP,85.8316
7463,314,0,0.0,3,4.0,24.0,1207.0,0,4,Lost,0.0
7464,65,0,0.0,5,4.0,10.5,1066.5,0,0,Regular,0.0
7467,55,0,0.0,4,4.0,6.5,572.0,1,0,Regular,0.0
7468,111,1,3384.9,8,4.0,21.5,944.5,1,3,New Customer,35.849000000000004
7469,108,2,3936.37,4,3.5,13.5,913.0,2,2,VIP,43.3637
7470,105,0,0.0,4,4.0,5.0,1027.0,2,0,Regular,0.0
7471,77,0,0.0,1,4.0,13.0,1207.0,0,0,Regular,0.0
7472,74,1,2642.6,10,4.25,5.5,866.0,2,3,New Customer,28.426
7473,23,1,2575.76,16,4.0,12.6,1322.8,2,3,New Customer,27.757600000000004
7474,190,0,0.0,3,4.0,17.0,434.0,1,4,Lost,0.0
7475,91,0,0.0,10,4.0,9.0,593.3333333333334,1,0,Regular,0.0
7476,0,2,2583.14,26,4.25,14.5,923.0,4,3,New Customer,29.8314
7477,270,1,1125.6,7,3.5,14.0,888.0,1,1,At Risk,13.255999999999998
7478,161,0,0.0,10,4.0,15.8,692.0,1,4,Lost,0.0
7479,198,0,0.0,7,4.0,6.0,760.0,1,4,Lost,0.0
7480,239,0,0.0,5,4.0,22.5,834.5,2,4,Lost,0.0
7481,107,0,0.0,6,4.0,7.666666666666667,1385.3333333333333,2,0,Regular,0.0
7482,199,0,0.0,4,4.0,23.0,1649.0,0,4,Lost,0.0
7483,14,0,0.0,10,4.0,14.666666666666666,368.3333333333333,1,0,Regular,0.0
7484,124,0,0.0,9,4.0,8.0,512.6666666666666,1,0,Regular,0.0
7485,102,0,0.0,5,4.0,17.0,713.5,1,0,Regular,0.0
7487,66,0,0.0,3,4.0,7.5,1473.5,1,0,Regular,0.0
7488,99,0,0.0,6,4.0,12.0,559.5,0,0,Regular,0.0
7490,122,0,0.0,11,4.0,11.25,374.75,3,0,Regular,0.0
7491,37,2,2648.45,13,4.0,14.142857142857142,975.7142857142857,7,3,New Customer,30.484499999999997
7492,296,0,0.0,1,4.0,6.0,1145.0,0,4,Lost,0.0
7493,3,1,3287.17,16,4.0,5.666666666666667,819.1666666666666,3,3,New Customer,34.871700000000004
7494,29,2,6142.879999999999,7,4.25,9.0,363.5,3,2,VIP,65.4288
7495,94,1,1330.18,12,4.2,11.2,792.4,3,3,New Customer,15.3018
7496,100,1,3574.2,5,3.5,11.5,481.5,2,3,New Customer,37.742
7498,144,0,0.0,5,4.0,9.333333333333334,1462.6666666666667,2,0,Regular,0.0
7500,165,0,0.0,9,4.0,12.25,815.0,2,4,Lost,0.0
7501,50,0,0.0,4,4.0,10.0,1046.0,1,0,Regular,0.0
7502,63,0,0.0,12,4.0,10.6,475.2,5,0,Regular,0.0
7503,48,0,0.0,5,4.0,14.25,937.0,2,0,Regular,0.0
7504,78,0,0.0,9,4.0,6.333333333333333,451.0,2,0,Regular,0.0
7505,33,1,4091.46,12,4.0,10.6,623.6,5,3,New Customer,42.9146
7506,33,0,0.0,8,4.0,10.0,834.3333333333334,3,0,Regular,0.0
7507,37,1,5312.97,5,4.0,10.5,1276.5,1,2,VIP,55.1297
7508,145,3,4737.23,10,4.0,20.5,525.75,4,2,VIP,53.372299999999996
7509,29,1,5269.01,13,3.8,15.2,1404.2,2,2,VIP,54.6901
7510,22,1,782.25,4,4.333333333333333,6.0,1273.6666666666667,2,3,New Customer,9.8225
7511,90,0,0.0,9,4.0,10.75,756.25,3,0,Regular,0.0
7512,74,3,8996.67,9,4.0,4.6,1401.2,3,2,VIP,95.9667
7513,164,1,692.0,4,2.5,16.0,833.5,1,1,At Risk,8.92
7514,300,1,2801.16,7,4.0,14.5,698.5,1,1,At Risk,30.011599999999998
7515,11,1,862.74,8,4.0,13.333333333333334,948.3333333333334,3,3,New Customer,10.6274
7516,27,0,0.0,15,4.0,14.8,803.4,4,0,Regular,0.0
7517,4,3,6569.68,11,4.0,17.5,533.25,3,2,VIP,71.6968
7518,28,1,579.58,8,4.25,13.75,580.0,2,3,New Customer,7.795800000000001
7519,161,1,308.12,7,4.0,9.333333333333334,1336.0,3,1,At Risk,5.0812
7520,62,0,0.0,5,4.0,8.666666666666666,856.6666666666666,2,0,Regular,0.0
7521,115,0,0.0,7,4.0,12.5,1272.0,1,0,Regular,0.0
7522,94,2,8118.65,12,4.0,6.666666666666667,424.6666666666667,3,2,VIP,85.1865
7523,34,0,0.0,8,4.0,17.0,1074.0,1,0,Regular,0.0
7524,28,0,0.0,6,4.0,9.0,660.0,0,0,Regular,0.0
7525,4,1,2191.66,10,3.75,8.75,725.0,2,3,New Customer,23.9166
7526,74,2,1943.8799999999999,5,4.333333333333333,18.333333333333332,1255.3333333333333,3,3,New Customer,23.4388
7527,184,0,0.0,5,4.0,20.0,623.0,1,4,Lost,0.0
7529,23,0,0.0,8,4.0,8.666666666666666,547.0,2,0,Regular,0.0
7530,36,0,0.0,9,4.0,8.5,928.5,1,0,Regular,0.0
7531,92,0,0.0,5,4.0,15.0,1237.0,1,0,Regular,0.0
7532,80,0,0.0,10,4.0,6.5,1134.5,2,0,Regular,0.0
7533,49,1,2519.82,9,3.4,15.2,622.6,5,3,New Customer,27.1982
7534,33,0,0.0,6,4.0,7.0,1153.5,0,0,Regular,0.0
7535,159,0,0.0,8,4.0,9.0,894.3333333333334,3,4,Lost,0.0
7536,64,0,0.0,7,4.0,7.333333333333333,1137.3333333333333,1,0,Regular,0.0
7537,121,1,1045.2,6,4.0,10.0,547.0,2,3,New Customer,12.452
7538,80,1,2329.2,7,3.0,13.5,644.0,1,3,New Customer,25.291999999999998
7539,118,1,2625.16,5,4.0,13.5,720.0,2,3,New Customer,28.2516
7540,350,0,0.0,3,4.0,23.0,919.0,0,4,Lost,0.0
7541,40,0,0.0,7,4.0,9.0,1009.6666666666666,1,0,Regular,0.0
7542,18,4,6380.799999999999,17,3.7142857142857144,9.0,896.0,5,2,VIP,71.80799999999999
7543,26,1,780.36,9,4.0,18.2,1237.8,3,3,New Customer,9.8036
7544,172,2,4950.79,8,4.0,16.666666666666668,736.3333333333334,3,2,VIP,53.5079
7545,176,1,1232.38,6,3.3333333333333335,10.333333333333334,1079.3333333333333,2,1,At Risk,14.3238
7547,170,0,0.0,11,4.0,11.2,590.0,2,4,Lost,0.0
7548,39,1,1145.56,6,4.0,13.5,1489.0,2,3,New Customer,13.455599999999999
7549,56,3,7543.19,21,4.285714285714286,16.142857142857142,807.4285714285714,4,2,VIP,81.4319
7550,82,1,322.1,9,4.166666666666667,13.666666666666666,725.8333333333334,1,3,New Customer,5.221
7551,280,0,0.0,2,4.0,11.0,1427.0,1,4,Lost,0.0
7553,154,2,6591.74,6,3.5,4.5,1055.0,2,2,VIP,69.9174
7554,19,0,0.0,9,4.0,9.666666666666666,626.6666666666666,2,0,Regular,0.0
7555,65,2,4962.84,12,3.25,13.25,817.0,4,2,VIP,53.6284
7556,315,1,1330.44,2,4.0,19.0,1746.0,1,1,At Risk,15.304400000000001
7557,18,0,0.0,10,4.0,8.75,813.75,1,0,Regular,0.0
7558,124,1,472.02,13,3.8,12.4,828.0,3,3,New Customer,6.7202
7559,268,0,0.0,4,4.0,2.0,1265.0,1,4,Lost,0.0
7560,27,0,0.0,4,4.0,6.0,1024.5,0,0,Regular,0.0
7561,204,1,1058.06,4,4.0,7.0,985.0,1,1,At Risk,12.580599999999999
7562,150,1,3365.24,12,4.25,12.0,653.0,2,1,At Risk,35.6524
7563,17,0,0.0,4,4.0,17.5,700.5,2,0,Regular,0.0
7564,66,2,1842.81,9,4.0,12.25,785.0,4,3,New Customer,22.4281
7565,142,0,0.0,6,4.0,8.666666666666666,770.3333333333334,0,0,Regular,0.0
7566,32,0,0.0,12,4.0,16.25,1368.0,2,0,Regular,0.0
7567,75,1,2793.26,10,4.0,12.75,1305.25,3,3,New Customer,29.9326
7568,144,2,2816.3599999999997,7,3.5,17.5,812.0,2,1,At Risk,32.163599999999995
7569,64,1,79.11,2,3.0,14.0,1052.0,2,3,New Customer,2.7911
7570,247,0,0.0,6,4.0,10.333333333333334,626.3333333333334,2,4,Lost,0.0
7571,67,1,228.42,9,3.8,10.4,1269.2,2,3,New Customer,4.2842
7572,280,1,520.47,5,2.5,14.0,531.0,2,1,At Risk,7.2047
7573,5,0,0.0,8,4.0,8.5,832.25,2,0,Regular,0.0
7574,123,2,12451.970000000001,13,3.25,12.25,1380.5,3,2,VIP,128.5197
7575,259,0,0.0,3,4.0,7.0,1506.0,1,4,Lost,0.0
7576,47,1,3417.58,9,4.0,14.666666666666666,914.0,3,3,New Customer,36.1758
7577,134,0,0.0,8,4.0,13.0,772.0,1,0,Regular,0.0
7578,60,1,4041.07,7,4.0,14.0,471.5,1,3,New Customer,42.4107
7579,338,0,0.0,5,4.0,10.333333333333334,1037.3333333333333,2,4,Lost,0.0
7580,183,1,958.78,13,4.25,12.5,918.25,3,1,At Risk,11.5878
7581,164,1,1665.69,8,3.3333333333333335,12.666666666666666,649.0,1,1,At Risk,18.6569
7583,46,0,0.0,7,4.0,15.333333333333334,710.0,2,0,Regular,0.0
7584,61,0,0.0,10,4.0,14.75,623.75,3,0,Regular,0.0
7585,292,0,0.0,1,4.0,18.0,1151.0,1,4,Lost,0.0
7588,41,1,1161.13,8,4.0,17.666666666666668,895.0,2,3,New Customer,13.611300000000002
7590,1,0,0.0,12,4.0,9.0,656.4,5,0,Regular,0.0
7591,41,1,637.2,9,4.0,13.333333333333334,1336.0,3,3,New Customer,8.372
7592,118,0,0.0,3,4.0,8.0,772.0,1,0,Regular,0.0
7593,311,0,0.0,4,4.0,17.0,1421.0,0,4,Lost,0.0
7594,335,0,0.0,3,4.0,17.0,1680.0,0,4,Lost,0.0
7596,183,0,0.0,11,4.0,11.75,623.5,2,4,Lost,0.0
7597,252,0,0.0,3,4.0,19.5,1189.0,1,4,Lost,0.0
7598,296,0,0.0,4,4.0,12.0,171.0,0,4,Lost,0.0
7599,15,1,615.53,7,4.25,15.5,785.0,2,3,New Customer,8.1553
7600,5,3,6181.150000000001,18,4.25,14.5,826.125,7,2,VIP,67.8115
7601,41,2,1641.98,9,4.5,17.0,1062.5,3,3,New Customer,20.4198
7602,314,0,0.0,2,4.0,11.0,117.0,1,4,Lost,0.0
7603,59,2,6031.84,10,4.0,8.5,686.75,3,2,VIP,64.3184
7604,148,2,9822.45,9,3.0,6.666666666666667,1460.0,2,2,VIP,102.2245
7605,98,0,0.0,1,4.0,16.0,39.0,1,0,Regular,0.0
7606,95,1,687.39,13,4.0,12.75,877.75,3,3,New Customer,8.873899999999999
7607,364,0,0.0,2,4.0,23.0,1289.0,0,4,Lost,0.0
7608,112,1,742.16,8,4.333333333333333,12.666666666666666,729.0,3,3,New Customer,9.4216
7609,61,3,9031.48,9,3.0,12.0,1209.25,3,2,VIP,96.31479999999999
7610,143,0,0.0,2,4.0,13.0,967.0,0,0,Regular,0.0
7611,19,2,4121.42,20,4.333333333333333,11.833333333333334,1054.3333333333333,5,2,VIP,45.2142
7612,167,1,1057.77,11,4.333333333333333,16.0,883.6666666666666,2,1,At Risk,12.5777
7613,116,0,0.0,11,4.0,8.0,706.6,2,0,Regular,0.0
7614,41,0,0.0,4,4.0,15.5,858.5,2,0,Regular,0.0
7615,7,1,3786.18,13,4.0,15.4,844.2,3,3,New Customer,39.861799999999995
7616,3,1,1242.19,7,4.5,6.0,1292.0,1,3,New Customer,14.4219
7617,273,0,0.0,6,4.0,14.0,749.5,1,4,Lost,0.0
7618,35,2,4994.63,11,3.8,12.2,647.2,4,2,VIP,53.9463
7619,63,0,0.0,4,4.0,19.5,1283.5,1,0,Regular,0.0
7620,319,0,0.0,2,4.0,16.0,1782.0,1,4,Lost,0.0
7621,44,0,0.0,6,4.0,13.0,391.3333333333333,0,0,Regular,0.0
7622,5,0,0.0,11,4.0,12.0,797.5,2,0,Regular,0.0
7623,165,2,3319.14,10,3.8,18.6,1101.0,5,1,At Risk,37.1914
7624,262,1,1017.49,1,5.0,14.0,1123.0,1,1,At Risk,12.174900000000001
7625,54,0,0.0,4,4.0,10.0,821.5,2,0,Regular,0.0
7626,204,0,0.0,4,4.0,3.0,1034.0,1,4,Lost,0.0
7627,38,0,0.0,3,4.0,4.0,424.0,0,0,Regular,0.0
7628,46,1,2560.16,5,4.0,12.5,948.5,2,3,New Customer,27.601599999999998
7629,28,2,3148.19,11,4.2,9.4,855.4,3,2,VIP,35.481899999999996
7630,170,0,0.0,4,4.0,16.0,166.0,1,4,Lost,0.0
7631,167,1,3397.02,10,4.0,16.666666666666668,802.3333333333334,1,1,At Risk,35.9702
7632,162,0,0.0,10,4.0,12.75,789.0,3,4,Lost,0.0
7633,1,2,3881.13,9,3.6666666666666665,12.333333333333334,634.3333333333334,3,2,VIP,42.8113
7634,207,1,832.37,5,4.0,10.5,676.0,1,1,At Risk,10.3237
7635,47,0,0.0,8,4.0,8.333333333333334,706.0,3,0,Regular,0.0
7636,167,0,0.0,9,4.0,14.5,1268.75,3,4,Lost,0.0
7637,196,1,1274.51,9,3.25,16.25,615.25,2,1,At Risk,14.7451
7639,27,2,5717.47,16,3.8333333333333335,9.666666666666666,1089.5,4,2,VIP,61.1747
7640,324,0,0.0,2,4.0,17.0,864.0,0,4,Lost,0.0
7641,25,0,0.0,4,4.0,9.5,1389.5,2,0,Regular,0.0
7642,187,0,0.0,4,4.0,6.0,1657.0,0,4,Lost,0.0
7643,186,0,0.0,4,4.0,16.5,908.5,2,4,Lost,0.0
7644,30,0,0.0,5,4.0,22.5,666.0,1,0,Regular,0.0
7645,143,0,0.0,5,4.0,12.333333333333334,1039.6666666666667,1,0,Regular,0.0
7646,77,1,4060.86,10,4.25,14.0,1155.25,1,3,New Customer,42.6086
7647,82,0,0.0,2,4.0,13.0,1403.0,1,0,Regular,0.0
7648,63,0,0.0,7,4.0,17.333333333333332,592.0,1,0,Regular,0.0
7650,49,2,3484.2299999999996,19,3.7142857142857144,13.571428571428571,836.8571428571429,4,2,VIP,38.842299999999994
7651,10,0,0.0,6,4.0,11.0,1024.0,2,0,Regular,0.0
7652,17,1,5412.63,14,3.8333333333333335,10.333333333333334,975.3333333333334,2,2,VIP,56.1263
7654,7,1,1900.16,9,3.6666666666666665,9.333333333333334,937.0,2,3,New Customer,21.0016
7655,14,1,1386.23,5,4.0,2.3333333333333335,304.0,3,3,New Customer,15.8623
7656,315,0,0.0,1,4.0,11.0,1372.0,0,4,Lost,0.0
7657,84,2,2204.82,18,3.857142857142857,7.0,899.2857142857143,3,3,New Customer,26.0482
7658,29,2,5916.89,22,4.0,13.4,865.2,3,2,VIP,63.1689
7660,58,0,0.0,3,4.0,20.0,676.5,2,0,Regular,0.0
7661,217,1,2009.44,4,4.0,4.0,145.0,1,1,At Risk,22.0944
7662,119,1,932.44,16,4.166666666666667,13.666666666666666,1142.8333333333333,6,3,New Customer,11.3244
7663,3,0,0.0,4,4.0,8.5,1371.0,2,0,Regular,0.0
7664,352,0,0.0,4,4.0,14.0,152.0,0,4,Lost,0.0
7665,252,0,0.0,3,4.0,2.0,910.0,1,4,Lost,0.0
7666,250,0,0.0,1,4.0,13.0,772.0,1,4,Lost,0.0
7667,322,0,0.0,3,4.0,24.0,1440.0,1,4,Lost,0.0
7668,323,0,0.0,1,4.0,24.0,961.0,0,4,Lost,0.0
7669,66,1,1699.0,1,4.0,14.0,73.0,1,3,New Customer,18.99
7670,135,0,0.0,1,4.0,24.0,1670.0,1,0,Regular,0.0
7671,9,0,0.0,6,4.0,9.333333333333334,785.0,3,0,Regular,0.0
7672,359,0,0.0,1,4.0,1.0,1716.0,1,4,Lost,0.0
7673,38,0,0.0,11,4.0,18.25,1290.5,2,0,Regular,0.0
7674,67,0,0.0,5,4.0,15.666666666666666,987.3333333333334,2,0,Regular,0.0
7675,82,0,0.0,10,4.0,11.333333333333334,328.6666666666667,3,0,Regular,0.0
7676,94,1,1237.41,8,3.3333333333333335,8.666666666666666,1107.6666666666667,2,3,New Customer,14.3741
7677,44,0,0.0,1,4.0,12.0,379.0,1,0,Regular,0.0
7678,20,2,2588.72,4,3.0,10.5,1641.0,2,3,New Customer,29.887199999999996
7679,230,0,0.0,1,4.0,2.0,1349.0,1,4,Lost,0.0
7680,16,1,3438.16,6,4.0,15.333333333333334,1194.3333333333333,3,3,New Customer,36.3816
7681,204,0,0.0,6,4.0,16.0,1376.5,0,4,Lost,0.0
7682,23,2,3235.21,14,3.8,11.0,843.4,4,2,VIP,36.3521
7683,201,0,0.0,2,4.0,4.0,1696.0,1,4,Lost,0.0
7684,66,0,0.0,4,4.0,19.5,1393.0,2,0,Regular,0.0
7685,69,1,1211.11,18,4.166666666666667,10.5,639.8333333333334,5,3,New Customer,14.111099999999999
7686,77,0,0.0,1,4.0,16.0,192.0,0,0,Regular,0.0
7687,30,1,2343.88,7,4.25,6.25,514.75,4,3,New Customer,25.4388
7688,71,0,0.0,3,4.0,16.0,789.5,2,0,Regular,0.0
7689,102,1,1063.08,8,4.5,7.0,1617.0,2,3,New Customer,12.630799999999999
7690,269,0,0.0,5,4.0,21.0,1247.5,0,4,Lost,0.0
7691,308,0,0.0,7,4.0,11.0,726.0,1,4,Lost,0.0
7692,187,0,0.0,5,4.0,7.0,1034.5,1,4,Lost,0.0
7693,68,0,0.0,5,4.0,12.333333333333334,1166.6666666666667,2,0,Regular,0.0
7694,189,0,0.0,8,4.0,4.0,328.3333333333333,2,4,Lost,0.0
7695,151,1,2888.34,4,5.0,4.0,1003.0,1,1,At Risk,30.8834
