customer_id,session_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,added_to_cart,purchased,cart_abandoned,rating,review_helpful_votes,payment_method,visit_day,visit_month,visit_weekday,visit_season,session_duration_bucket,revenue_normalized,location,calculated_revenue,purchase_value
9528,20878,2024-04-01,1,1,2,147,1,662.69,1,0,0.0,662.69,4,1139,1,1,0,4,12,1,1,4,0,1,Long,0.083997942,25,662.69,662.69
4788,20879,2024-01-17,1,0,0,17,6,1803.88,1,0,0.0,0.0,14,1202,1,0,1,4,0,0,17,1,2,3,Long,0.0,121,1803.88,0.0
1494,20880,2024-11-06,1,0,0,419,3,880.62,2,25,440.31,0.0,2,1086,1,0,1,4,0,3,6,11,2,0,Long,0.0,160,1320.93,0.0
3735,20881,2024-01-01,1,0,1,646,1,605.86,1,0,0.0,0.0,16,1274,1,0,1,4,0,3,1,1,0,3,Long,0.0,119,605.86,0.0
5893,20882,2024-06-24,0,1,5,35,5,1003.25,3,0,0.0,0.0,3,973,0,0,0,4,0,0,24,6,0,2,Long,0.0,40,3009.75,0.0
4428,20883,2024-01-12,0,1,0,358,5,617.31,4,20,493.85,0.0,11,1516,0,0,0,4,0,5,12,1,4,3,Very Long,0.0,93,1975.3919999999998,0.0
1020,20884,2024-09-10,2,0,5,455,7,420.38,2,15,126.11,0.0,16,1218,1,0,1,4,0,1,10,9,1,0,Long,0.0,45,714.646,0.0
9903,20885,2024-03-15,1,1,0,321,4,89.23,4,10,35.69,0.0,5,1258,0,0,0,4,0,3,15,3,4,1,Long,0.0,96,321.228,0.0
3728,20886,2024-06-04,0,1,1,560,0,263.84,1,5,13.19,0.0,8,1690,0,0,0,4,0,3,4,6,1,2,Very Long,0.0,186,250.64799999999997,0.0
6568,20887,2024-07-27,1,1,4,774,1,752.6,3,20,451.56,1806.24,13,488,1,1,0,5,18,4,27,7,5,2,Short,0.228946328,36,1806.2400000000002,1806.24
9519,20888,2024-05-15,1,0,4,685,6,684.45,1,0,0.0,0.0,21,1417,1,0,1,4,0,3,15,5,2,1,Very Long,0.0,39,684.45,0.0
5902,20889,2024-09-05,1,1,2,412,3,768.75,3,10,230.62,2075.62,14,1770,1,1,0,1,43,3,5,9,3,0,Very Long,0.263091049,87,2075.625,2075.62
7249,20890,2024-07-04,1,1,3,174,7,1156.98,4,0,0.0,4627.92,15,142,1,1,0,3,4,0,4,7,3,2,Very Short,0.586602716,31,4627.92,4627.92
1323,20891,2024-06-02,0,1,1,682,3,1228.35,3,15,552.76,3132.29,15,796,1,1,0,3,3,4,2,6,6,2,Short,0.397027135,4,3132.2924999999996,3132.29
7270,20892,2024-04-27,1,1,4,895,4,356.35,2,0,0.0,0.0,10,518,1,0,1,4,0,0,27,4,5,1,Short,0.0,91,712.7,0.0
8629,20893,2024-05-29,0,1,4,288,1,199.98,3,5,30.0,0.0,7,1740,1,0,1,4,0,2,29,5,2,1,Very Long,0.0,168,569.9429999999999,0.0
9263,20894,2024-04-27,1,0,0,287,1,480.04,4,0,0.0,0.0,23,197,0,0,0,4,0,5,27,4,5,1,Very Short,0.0,155,1920.16,0.0
1754,20895,2024-07-29,0,0,0,396,1,608.85,4,0,0.0,0.0,4,1484,1,0,1,4,0,1,29,7,0,2,Very Long,0.0,195,2435.4,0.0
3055,20896,2024-10-06,2,1,3,486,5,1572.78,1,20,314.56,0.0,17,408,0,0,0,4,0,5,6,10,6,0,Very Short,0.0,99,1258.2240000000002,0.0
1422,20897,2024-08-05,1,1,4,800,3,764.04,3,15,343.82,0.0,9,1277,0,0,0,4,0,0,5,8,0,2,Long,0.0,134,1948.302,0.0
9260,20898,2024-01-12,1,1,0,835,6,319.89,3,5,47.98,0.0,19,430,1,0,1,4,0,2,12,1,4,3,Very Short,0.0,15,911.6864999999999,0.0
3473,20899,2024-11-04,0,1,5,194,1,440.85,4,15,264.51,1498.89,17,346,1,1,0,5,39,3,4,11,0,0,Very Short,0.189988795,5,1498.89,1498.89
5782,20900,2024-10-13,0,1,2,503,6,677.89,4,0,0.0,2711.56,8,1198,1,1,0,3,44,2,13,10,6,0,Long,0.343698348,31,2711.56,2711.56
5281,20901,2024-10-25,1,0,5,300,3,687.61,4,0,0.0,0.0,7,306,1,0,1,4,0,2,25,10,4,0,Very Short,0.0,14,2750.44,0.0
7198,20902,2024-01-19,0,0,1,266,4,464.07,3,0,0.0,0.0,16,1776,0,0,0,4,0,1,19,1,4,3,Very Long,0.0,123,1392.21,0.0
9056,20903,2024-10-27,2,0,4,467,4,359.85,1,20,71.97,287.88,13,1136,1,1,0,4,5,1,27,10,6,0,Long,0.036489652,168,287.88000000000005,287.88
3913,20904,2024-06-19,1,0,1,375,0,898.24,2,0,0.0,0.0,1,521,0,0,0,4,0,5,19,6,2,2,Short,0.0,209,1796.48,0.0
8109,20905,2024-11-04,1,1,1,841,6,565.11,2,5,56.51,0.0,8,132,1,0,1,4,0,5,4,11,0,0,Very Short,0.0,50,1073.709,0.0
3618,20906,2024-10-12,0,0,3,227,1,228.37,1,0,0.0,0.0,4,904,1,0,1,4,0,0,12,10,5,0,Long,0.0,184,228.37,0.0
2778,20907,2024-11-17,1,0,4,769,1,497.72,4,10,199.09,0.0,5,266,1,0,1,4,0,1,17,11,6,0,Very Short,0.0,123,1791.7920000000001,0.0
1956,20908,2024-02-14,0,1,2,13,3,861.49,4,0,0.0,0.0,13,1277,1,0,1,4,0,5,14,2,2,3,Long,0.0,134,3445.96,0.0
4348,20909,2024-07-21,2,0,4,600,6,561.35,3,10,168.41,0.0,10,1542,0,0,0,4,0,3,21,7,6,2,Very Long,0.0,120,1515.6450000000002,0.0
6043,20910,2024-09-22,0,1,0,219,4,163.37,4,0,0.0,0.0,6,482,1,0,1,4,0,1,22,9,6,0,Short,0.0,217,653.48,0.0
8021,20911,2024-08-05,1,1,2,362,4,239.96,1,25,59.99,179.97,2,1195,1,1,0,4,14,1,5,8,0,2,Long,0.022811736,50,179.97,179.97
8634,20912,2024-10-23,1,0,0,656,7,994.6,1,0,0.0,0.0,13,57,1,0,1,4,0,4,23,10,2,0,Very Short,0.0,61,994.6,0.0
5743,20913,2024-09-22,1,0,1,470,2,990.16,2,0,0.0,0.0,8,97,0,0,0,4,0,3,22,9,6,0,Very Short,0.0,125,1980.32,0.0
4680,20914,2024-01-14,2,1,5,52,3,646.24,2,30,387.74,0.0,6,391,1,0,1,4,0,5,14,1,6,3,Very Short,0.0,174,904.736,0.0
2570,20915,2024-03-13,1,1,3,330,6,461.12,1,0,0.0,0.0,4,1211,0,0,0,4,0,0,13,3,2,1,Long,0.0,130,461.12,0.0
9225,20916,2024-08-19,0,1,3,683,2,1108.64,4,0,0.0,4434.56,13,47,1,1,0,3,7,3,19,8,0,2,Very Short,0.562093757,193,4434.56,4434.56
4564,20917,2024-05-11,1,1,0,626,5,1075.8,2,5,107.58,2044.02,11,1729,1,1,0,5,26,1,11,5,5,1,Very Long,0.259085655,101,2044.0199999999998,2044.02
7881,20918,2024-05-10,1,1,5,593,6,1580.51,3,10,474.15,0.0,17,1349,1,0,1,4,0,0,10,5,4,1,Long,0.0,204,4267.3769999999995,0.0
6632,20919,2024-11-29,1,0,2,235,0,391.22,4,5,78.24,0.0,4,882,1,0,1,4,0,3,29,11,4,0,Short,0.0,54,1486.636,0.0
9382,20920,2024-02-02,0,0,5,688,4,439.63,4,15,263.78,0.0,3,448,1,0,1,4,0,5,2,2,4,3,Very Short,0.0,84,1494.742,0.0
9758,20921,2024-07-09,1,0,0,322,0,440.74,1,0,0.0,0.0,2,566,1,0,1,4,0,5,9,7,1,2,Short,0.0,86,440.74,0.0
7360,20922,2024-04-23,1,0,0,329,5,1370.24,3,25,1027.68,3083.04,17,1243,1,1,0,4,24,4,23,4,1,1,Long,0.39078455,203,3083.04,3083.04
6955,20923,2024-01-19,1,1,5,877,2,1529.32,1,0,0.0,0.0,6,1055,0,0,0,4,0,0,19,1,4,3,Long,0.0,65,1529.32,0.0
2235,20924,2024-05-16,1,1,2,525,0,816.49,1,10,81.65,0.0,21,52,0,0,0,4,0,2,16,5,3,1,Very Short,0.0,67,734.841,0.0
1145,20925,2024-05-28,1,0,0,861,6,1711.66,2,0,0.0,0.0,8,601,0,0,0,4,0,2,28,5,1,1,Short,0.0,81,3423.32,0.0
5913,20926,2024-06-14,0,0,4,781,7,296.86,2,15,89.06,0.0,22,1573,0,0,0,4,0,5,14,6,4,2,Very Long,0.0,116,504.66200000000003,0.0
7344,20927,2024-02-28,0,1,2,369,3,392.03,2,25,196.02,588.04,3,1206,1,1,0,3,35,3,28,2,2,3,Long,0.074535831,111,588.045,588.04
7714,20928,2024-09-22,2,0,1,399,4,191.74,2,10,38.35,0.0,6,24,1,0,1,4,0,0,22,9,6,0,Very Short,0.0,54,345.132,0.0
3257,20929,2024-05-10,1,1,4,486,7,349.51,4,20,279.61,0.0,20,1502,0,0,0,4,0,0,10,5,4,1,Very Long,0.0,95,1118.432,0.0
5528,20930,2024-07-28,0,1,3,703,0,816.42,1,0,0.0,0.0,7,888,0,0,0,4,0,4,28,7,6,2,Short,0.0,63,816.42,0.0
8758,20931,2024-07-17,1,1,4,304,3,727.42,2,20,290.97,0.0,19,241,0,0,0,4,0,0,17,7,2,2,Very Short,0.0,7,1163.872,0.0
1861,20932,2024-07-25,1,0,0,756,3,725.18,1,5,36.26,688.92,2,1358,1,1,0,5,12,1,25,7,3,2,Very Long,0.087322673,181,688.9209999999999,688.92
4454,20933,2024-07-03,1,1,5,404,5,775.93,3,15,349.17,0.0,8,970,1,0,1,4,0,0,3,7,2,2,Long,0.0,64,1978.6215,0.0
9499,20934,2024-04-19,1,0,4,618,4,322.62,3,10,96.79,0.0,23,586,1,0,1,4,0,0,19,4,4,1,Short,0.0,197,871.0740000000001,0.0
2796,20935,2024-06-28,1,1,4,114,7,183.86,3,0,0.0,0.0,6,821,1,0,1,4,0,3,28,6,4,2,Short,0.0,116,551.58,0.0
3849,20936,2024-07-12,0,1,2,532,5,1358.02,3,15,611.11,0.0,23,1644,1,0,1,4,0,0,12,7,4,2,Very Long,0.0,160,3462.951,0.0
5211,20937,2024-01-07,1,1,3,747,3,1416.19,3,5,212.43,4036.14,7,133,1,1,0,4,21,3,7,1,6,3,Very Short,0.511592829,31,4036.1414999999997,4036.14
7194,20938,2024-09-21,1,1,5,83,2,1193.87,1,0,0.0,1193.87,21,785,1,1,0,4,28,1,21,9,5,0,Short,0.151326597,73,1193.87,1193.87
3296,20939,2024-06-11,1,1,3,65,0,610.82,4,10,244.33,0.0,8,450,1,0,1,4,0,3,11,6,1,2,Very Short,0.0,124,2198.952,0.0
8129,20940,2024-04-16,0,1,3,614,1,640.37,2,0,0.0,0.0,17,1427,0,0,0,4,0,4,16,4,1,1,Very Long,0.0,165,1280.74,0.0
3122,20941,2024-01-11,0,1,3,837,2,1270.12,1,0,0.0,0.0,14,1192,1,0,1,4,0,3,11,1,3,3,Long,0.0,76,1270.12,0.0
4313,20942,2024-04-21,2,1,0,507,6,831.06,4,0,0.0,0.0,9,1706,1,0,1,4,0,2,21,4,6,1,Very Long,0.0,158,3324.24,0.0
6158,20943,2024-05-27,1,1,0,728,2,1267.29,4,20,1013.83,0.0,11,425,0,0,0,4,0,1,27,5,0,1,Very Short,0.0,74,4055.328,0.0
1108,20944,2024-11-01,2,1,4,230,2,1902.34,3,15,856.05,0.0,16,1452,1,0,1,4,0,0,1,11,4,0,Very Long,0.0,190,4850.967,0.0
7905,20945,2024-08-24,1,1,3,135,4,419.7,4,10,167.88,1510.92,19,637,1,1,0,3,1,2,24,8,5,2,Short,0.191513634,141,1510.92,1510.92
7018,20946,2024-06-01,0,0,5,468,4,168.13,3,5,25.22,0.0,15,111,1,0,1,4,0,5,1,6,5,2,Very Short,0.0,214,479.17049999999995,0.0
8513,20947,2024-02-15,1,1,5,440,2,1310.22,1,30,393.07,0.0,2,220,0,0,0,4,0,2,15,2,3,3,Very Short,0.0,205,917.154,0.0
3473,20948,2024-04-10,0,1,0,527,7,1036.46,4,0,0.0,0.0,17,292,0,0,0,4,0,2,10,4,2,1,Very Short,0.0,193,4145.84,0.0
4578,20949,2024-11-30,0,1,5,875,3,735.45,1,0,0.0,0.0,12,1513,1,0,1,4,0,5,30,11,5,0,Very Long,0.0,161,735.45,0.0
9086,20950,2024-02-16,0,1,1,317,0,969.06,3,0,0.0,0.0,20,1475,0,0,0,4,0,2,16,2,4,3,Very Long,0.0,30,2907.18,0.0
1601,20951,2024-08-18,0,0,5,787,7,728.89,2,20,291.56,1166.22,7,428,1,1,0,5,22,2,18,8,6,2,Very Short,0.147821877,171,1166.224,1166.22
5420,20952,2024-07-07,0,0,1,221,0,908.23,3,10,272.47,0.0,8,1780,0,0,0,4,0,1,7,7,6,2,Very Long,0.0,223,2452.221,0.0
5355,20953,2024-03-20,0,0,3,134,0,182.64,2,25,91.32,0.0,16,1671,1,0,1,4,0,3,20,3,2,1,Very Long,0.0,20,273.96,0.0
5026,20954,2024-11-14,1,1,1,777,0,950.53,4,0,0.0,0.0,5,334,1,0,1,4,0,5,14,11,3,0,Very Short,0.0,47,3802.12,0.0
4903,20955,2024-05-23,2,1,1,188,5,1081.4,1,0,0.0,1081.4,18,1764,1,1,0,2,30,4,23,5,3,1,Very Long,0.137070688,40,1081.4,1081.4
7724,20956,2024-08-29,0,0,5,282,5,1396.63,4,0,0.0,0.0,11,793,1,0,1,4,0,3,29,8,3,2,Short,0.0,11,5586.52,0.0
2772,20957,2024-02-05,0,1,4,106,3,353.01,1,20,70.6,0.0,24,331,1,0,1,4,0,4,5,2,0,3,Very Short,0.0,9,282.408,0.0
9019,20958,2024-12-18,0,1,0,655,7,450.48,4,5,90.1,1711.82,3,1591,1,1,0,4,11,3,18,12,2,3,Very Long,0.21697831,136,1711.824,1711.82
9064,20959,2024-01-09,1,1,1,351,5,308.78,2,0,0.0,0.0,9,416,1,0,1,4,0,2,9,1,1,3,Very Short,0.0,203,617.56,0.0
2614,20960,2024-04-23,0,0,5,573,7,630.2,2,0,0.0,0.0,7,1035,0,0,0,4,0,3,23,4,1,1,Long,0.0,28,1260.4,0.0
9766,20961,2024-11-30,1,1,2,356,5,452.97,4,25,452.97,0.0,8,868,1,0,1,4,0,0,30,11,5,0,Short,0.0,189,1358.91,0.0
3358,20962,2024-08-20,0,1,1,76,6,1491.63,3,0,0.0,4474.89,22,1413,1,1,0,5,36,4,20,8,1,2,Very Long,0.567205705,138,4474.89,4474.89
1465,20963,2024-09-03,1,0,2,52,5,765.08,4,15,459.05,0.0,24,400,1,0,1,4,0,3,3,9,1,0,Very Short,0.0,65,2601.272,0.0
4582,20964,2024-04-24,1,1,1,897,3,965.76,3,0,0.0,0.0,13,497,0,0,0,4,0,5,24,4,2,1,Short,0.0,142,2897.2799999999997,0.0
8160,20965,2024-10-11,0,0,4,828,1,440.78,3,5,66.12,0.0,17,1100,0,0,0,4,0,4,11,10,4,0,Long,0.0,29,1256.223,0.0
8600,20966,2024-12-06,2,1,5,322,7,396.37,4,0,0.0,0.0,14,929,1,0,1,4,0,0,6,12,4,3,Long,0.0,67,1585.48,0.0
6810,20967,2024-08-15,1,1,2,319,1,731.56,2,5,73.16,0.0,7,523,1,0,1,4,0,5,15,8,3,2,Short,0.0,140,1389.964,0.0
8299,20968,2024-03-20,0,1,1,469,4,384.18,1,5,19.21,364.97,16,411,1,1,0,3,15,0,20,3,2,1,Very Short,0.04626104,212,364.971,364.97
3352,20969,2024-11-26,1,1,0,91,7,161.83,1,5,8.09,0.0,14,756,0,0,0,4,0,0,26,11,1,0,Short,0.0,42,153.73850000000002,0.0
8910,20970,2024-01-02,1,1,2,284,5,804.09,1,0,0.0,0.0,15,1654,1,0,1,4,0,1,2,1,1,3,Very Long,0.0,117,804.09,0.0
6715,20971,2024-11-23,2,1,2,572,7,321.37,1,0,0.0,0.0,11,1364,1,0,1,4,0,3,23,11,5,0,Very Long,0.0,162,321.37,0.0
2202,20972,2024-01-04,0,1,2,441,6,1852.11,1,15,277.82,0.0,10,211,0,0,0,4,0,5,4,1,3,3,Very Short,0.0,128,1574.2934999999998,0.0
2157,20973,2024-01-22,1,1,5,562,0,512.92,2,5,51.29,974.55,17,1245,1,1,0,4,13,1,22,1,0,3,Long,0.12352713,14,974.5479999999999,974.55
3405,20974,2024-01-16,1,0,5,718,1,758.34,3,10,227.5,0.0,14,1597,1,0,1,4,0,4,16,1,1,3,Very Long,0.0,32,2047.518,0.0
1624,20975,2024-03-10,1,1,0,467,2,1316.7,3,5,197.51,0.0,13,973,0,0,0,4,0,2,10,3,6,1,Long,0.0,48,3752.5950000000003,0.0
3544,20976,2024-09-22,0,1,4,798,4,268.29,4,30,321.95,751.21,19,743,1,1,0,4,0,1,22,9,6,0,Short,0.095218117,193,751.212,751.21
9940,20977,2024-05-24,0,1,2,799,0,466.64,2,5,46.66,0.0,7,1626,0,0,0,4,0,0,24,5,4,1,Very Long,0.0,68,886.616,0.0
3160,20978,2024-01-29,1,1,4,421,4,458.45,2,10,91.69,825.21,2,631,1,1,0,3,40,0,29,1,0,3,Short,0.104597838,90,825.21,825.21
6726,20979,2024-05-04,1,0,2,785,5,703.5,4,0,0.0,0.0,23,721,0,0,0,4,0,3,4,5,5,1,Short,0.0,100,2814.0,0.0
9796,20980,2024-12-30,2,1,4,749,4,435.72,3,20,261.43,1045.73,5,1639,1,1,0,4,10,0,30,12,0,3,Very Long,0.132549408,33,1045.728,1045.73
3278,20981,2024-07-10,1,1,5,386,3,1106.37,3,0,0.0,0.0,10,342,1,0,1,4,0,1,10,7,2,2,Very Short,0.0,169,3319.1099999999997,0.0
7264,20982,2024-09-23,1,1,4,463,6,1610.26,2,0,0.0,0.0,5,22,1,0,1,4,0,0,23,9,0,0,Very Short,0.0,168,3220.52,0.0
5049,20983,2024-04-07,2,1,1,584,0,535.08,1,10,53.51,0.0,5,1020,1,0,1,4,0,2,7,4,6,1,Long,0.0,148,481.57200000000006,0.0
3567,20984,2024-07-09,1,0,5,455,0,564.3,2,15,169.29,0.0,1,1402,1,0,1,4,0,4,9,7,1,2,Very Long,0.0,194,959.31,0.0
9549,20985,2024-10-18,0,0,4,211,4,85.98,2,0,0.0,171.96,2,647,1,1,0,5,14,4,18,10,4,0,Short,0.021796445,21,171.96,171.96
6909,20986,2024-09-03,1,0,3,312,5,1440.71,4,0,0.0,0.0,13,1432,1,0,1,4,0,3,3,9,1,0,Very Long,0.0,2,5762.84,0.0
4948,20987,2024-01-03,0,0,2,201,5,1288.49,2,10,257.7,0.0,18,1527,0,0,0,4,0,1,3,1,2,3,Very Long,0.0,33,2319.282,0.0
8308,20988,2024-08-09,1,0,5,518,6,1034.24,3,0,0.0,0.0,8,405,0,0,0,4,0,0,9,8,4,2,Very Short,0.0,75,3102.7200000000003,0.0
9103,20989,2024-10-15,0,0,1,444,2,935.17,1,0,0.0,0.0,21,1205,0,0,0,4,0,3,15,10,1,0,Long,0.0,80,935.17,0.0
8032,20990,2024-02-19,2,0,1,789,7,757.09,1,15,113.56,0.0,8,370,0,0,0,4,0,1,19,2,0,3,Very Short,0.0,47,643.5265,0.0
8818,20991,2024-05-23,2,1,2,796,2,568.56,1,25,142.14,426.42,1,1161,1,1,0,4,43,0,23,5,3,1,Long,0.054050012,100,426.41999999999996,426.42
3897,20992,2024-08-23,1,0,1,18,4,467.1,4,0,0.0,0.0,20,579,0,0,0,4,0,2,23,8,4,2,Short,0.0,151,1868.4,0.0
4097,20993,2024-01-02,1,1,5,221,5,1419.95,2,0,0.0,0.0,5,664,1,0,1,4,0,4,2,1,1,3,Short,0.0,115,2839.9,0.0
3093,20994,2024-09-16,1,1,2,62,6,1591.52,3,20,954.91,0.0,19,647,1,0,1,4,0,5,16,9,0,0,Short,0.0,46,3819.6479999999997,0.0
7263,20995,2024-11-05,0,1,2,391,0,991.43,2,0,0.0,0.0,20,1049,0,0,0,4,0,5,5,11,1,0,Long,0.0,32,1982.86,0.0
8227,20996,2024-07-11,0,1,1,71,0,944.26,2,0,0.0,0.0,15,526,0,0,0,4,0,2,11,7,3,2,Short,0.0,188,1888.52,0.0
6943,20997,2024-06-12,1,1,3,107,3,542.55,3,0,0.0,1627.65,24,228,1,1,0,3,6,2,12,6,2,2,Very Short,0.206309511,165,1627.6499999999999,1627.65
6392,20998,2024-02-03,0,1,5,895,1,772.23,3,15,347.5,0.0,6,345,1,0,1,4,0,4,3,2,5,3,Very Short,0.0,95,1969.1865,0.0
7940,20999,2024-09-21,0,0,3,723,7,1062.42,2,20,424.97,0.0,11,1095,1,0,1,4,0,2,21,9,5,0,Long,0.0,8,1699.8720000000003,0.0
2632,21000,2024-12-10,1,0,5,194,1,280.09,2,0,0.0,0.0,6,363,1,0,1,4,0,1,10,12,1,3,Very Short,0.0,85,560.18,0.0
4292,21001,2024-11-16,1,1,4,797,4,157.78,2,15,47.33,0.0,13,929,1,0,1,4,0,4,16,11,5,0,Long,0.0,114,268.226,0.0
7362,21002,2024-07-19,0,1,5,874,6,722.58,4,30,867.1,0.0,11,843,1,0,1,4,0,2,19,7,4,2,Short,0.0,69,2023.224,0.0
1470,21003,2024-01-13,1,1,2,12,4,219.35,1,20,43.87,0.0,8,64,1,0,1,4,0,4,13,1,5,3,Very Short,0.0,49,175.48000000000002,0.0
9197,21004,2024-04-14,2,1,5,854,6,349.31,1,10,34.93,314.38,22,1103,1,1,0,5,22,4,14,4,6,1,Long,0.039848606,177,314.379,314.38
2539,21005,2024-04-05,0,1,1,410,0,295.76,3,20,177.46,0.0,22,339,1,0,1,4,0,2,5,4,4,1,Very Short,0.0,218,709.8240000000001,0.0
8082,21006,2024-01-03,1,1,4,764,3,1497.28,4,0,0.0,0.0,7,1398,1,0,1,4,0,5,3,1,2,3,Very Long,0.0,168,5989.12,0.0
6548,21007,2024-02-13,1,1,1,437,2,1495.83,1,0,0.0,0.0,4,1532,0,0,0,4,0,1,13,2,1,3,Very Long,0.0,172,1495.83,0.0
8627,21008,2024-07-28,1,1,3,413,3,815.39,1,0,0.0,0.0,18,1244,1,0,1,4,0,0,28,7,6,2,Long,0.0,36,815.39,0.0
7975,21009,2024-02-05,0,1,5,752,7,687.49,4,15,412.49,0.0,23,896,1,0,1,4,0,4,5,2,0,3,Short,0.0,40,2337.466,0.0
5642,21010,2024-01-15,0,1,1,559,1,667.65,2,0,0.0,0.0,24,1143,0,0,0,4,0,3,15,1,0,3,Long,0.0,217,1335.3,0.0
7803,21011,2024-12-11,1,0,1,301,7,910.49,2,10,182.1,0.0,4,177,1,0,1,4,0,3,11,12,2,3,Very Short,0.0,70,1638.882,0.0
4118,21012,2024-08-08,1,1,5,172,1,208.82,1,0,0.0,0.0,23,483,1,0,1,4,0,0,8,8,3,2,Short,0.0,64,208.82,0.0
6252,21013,2024-10-21,0,0,3,180,5,658.48,1,10,65.85,0.0,17,827,1,0,1,4,0,5,21,10,0,0,Short,0.0,167,592.6320000000001,0.0
9234,21014,2024-03-31,0,0,1,330,7,673.48,1,10,67.35,0.0,7,260,1,0,1,4,0,3,31,3,6,1,Very Short,0.0,188,606.1320000000001,0.0
1762,21015,2024-05-13,1,1,5,52,0,823.88,1,5,41.19,0.0,6,352,1,0,1,4,0,1,13,5,0,1,Very Short,0.0,114,782.6859999999999,0.0
4201,21016,2024-08-10,1,0,5,340,3,1168.07,1,10,116.81,0.0,5,346,1,0,1,4,0,1,10,8,5,2,Very Short,0.0,188,1051.263,0.0
1155,21017,2024-09-07,0,1,0,240,5,1491.19,3,15,671.04,3802.53,11,694,1,1,0,5,1,4,7,9,5,0,Short,0.481982062,112,3802.5344999999998,3802.53
5807,21018,2024-05-14,2,1,4,220,3,1427.15,4,20,1141.72,0.0,12,1516,1,0,1,4,0,3,14,5,1,1,Very Long,0.0,80,4566.88,0.0
8038,21019,2024-12-01,0,1,1,776,6,976.61,1,0,0.0,976.61,4,1126,1,1,0,3,31,0,1,12,6,3,Long,0.123788241,159,976.61,976.61
1346,21020,2024-09-13,1,0,1,436,6,1264.92,2,5,126.49,0.0,20,971,0,0,0,4,0,0,13,9,4,0,Long,0.0,157,2403.348,0.0
5943,21021,2024-03-21,0,0,3,628,7,475.63,1,0,0.0,475.63,15,1126,1,1,0,4,1,0,21,3,3,1,Long,0.060287526,156,475.63,475.63
4736,21022,2024-02-05,0,1,0,365,5,1593.97,3,0,0.0,0.0,2,998,0,0,0,4,0,0,5,2,0,3,Long,0.0,95,4781.91,0.0
8043,21023,2024-01-06,0,0,4,229,5,1744.65,1,0,0.0,0.0,7,973,1,0,1,4,0,0,6,1,5,3,Long,0.0,183,1744.65,0.0
2980,21024,2024-11-04,1,0,5,644,1,164.84,1,0,0.0,0.0,16,1733,1,0,1,4,0,2,4,11,0,0,Very Long,0.0,1,164.84,0.0
2464,21025,2024-10-27,1,0,3,450,2,539.0,4,0,0.0,0.0,22,1581,0,0,0,4,0,2,27,10,6,0,Very Long,0.0,28,2156.0,0.0
1852,21026,2024-06-23,0,0,2,856,4,416.89,4,30,500.27,0.0,11,30,0,0,0,4,0,3,23,6,6,2,Very Short,0.0,18,1167.292,0.0
4666,21027,2024-09-20,1,1,4,27,1,449.36,2,0,0.0,0.0,7,607,0,0,0,4,0,1,20,9,4,0,Short,0.0,41,898.72,0.0
5387,21028,2024-11-18,1,0,5,470,3,1300.82,3,0,0.0,0.0,2,1517,0,0,0,4,0,2,18,11,0,0,Very Long,0.0,142,3902.46,0.0
9271,21029,2024-02-28,1,1,2,159,3,801.35,2,20,320.54,1282.16,9,1770,1,1,0,4,39,1,28,2,2,3,Very Long,0.162517619,89,1282.16,1282.16
5192,21030,2024-12-23,1,1,2,144,2,1125.29,4,15,675.17,0.0,5,1762,0,0,0,4,0,1,23,12,0,3,Very Long,0.0,16,3825.986,0.0
2544,21031,2024-06-27,1,0,2,452,1,418.1,2,5,41.81,0.0,24,809,1,0,1,4,0,1,27,6,3,2,Short,0.0,217,794.39,0.0
7290,21032,2024-06-08,0,0,5,174,4,194.13,2,20,77.65,0.0,18,356,1,0,1,4,0,1,8,6,5,2,Very Short,0.0,126,310.608,0.0
1553,21033,2024-02-28,1,0,1,305,4,428.79,2,0,0.0,0.0,11,1165,1,0,1,4,0,3,28,2,2,3,Long,0.0,99,857.58,0.0
4107,21034,2024-09-02,1,1,3,745,5,920.05,3,0,0.0,0.0,14,793,0,0,0,4,0,3,2,9,0,0,Short,0.0,190,2760.1499999999996,0.0
6880,21035,2024-08-07,1,0,4,463,2,558.15,3,0,0.0,0.0,12,1130,1,0,1,4,0,3,7,8,2,2,Long,0.0,116,1674.4499999999998,0.0
3285,21036,2024-01-11,1,1,1,10,3,1486.86,1,15,223.03,1263.83,9,1183,1,1,0,5,3,1,11,1,3,3,Long,0.160194236,57,1263.831,1263.83
6350,21037,2024-08-24,1,1,3,676,5,1682.08,4,10,672.83,0.0,3,566,0,0,0,4,0,0,24,8,5,2,Short,0.0,157,6055.488,0.0
5079,21038,2024-02-21,1,1,4,95,6,443.66,1,10,44.37,0.0,5,1712,1,0,1,4,0,1,21,2,2,3,Very Long,0.0,17,399.29400000000004,0.0
9567,21039,2024-04-10,2,1,0,801,1,502.99,3,0,0.0,0.0,14,509,1,0,1,4,0,1,10,4,2,1,Short,0.0,98,1508.97,0.0
3586,21040,2024-08-11,1,0,2,547,6,1875.14,4,5,375.03,0.0,23,1330,1,0,1,4,0,4,11,8,6,2,Long,0.0,205,7125.532,0.0
9157,21041,2024-10-12,1,0,3,94,1,521.03,1,0,0.0,0.0,4,584,0,0,0,4,0,3,12,10,5,0,Short,0.0,164,521.03,0.0
