customer_id,total_sessions,total_purchases,total_revenue,average_order_value,average_pages_viewed,average_time_on_site,average_rating,total_quantity,average_discount,cart_additions,cart_abandoned,purchase_rate,abandonment_rate,cluster,customer_segment
7441,2,0,0.0,0.0,15.5,1407.0,4.0,5,5.0,1,1,0.0,1.0,1,Occasional
7442,1,0,0.0,0.0,2.0,820.0,4.0,1,10.0,1,1,0.0,1.0,1,Occasional
7443,1,0,0.0,0.0,15.0,986.0,4.0,4,0.0,1,1,0.0,1.0,1,Occasional
7444,5,0,0.0,0.0,11.0,844.4,4.0,12,10.0,3,3,0.0,1.0,1,Occasional
7445,5,0,0.0,0.0,10.0,1114.2,4.0,10,6.0,4,4,0.0,1.0,1,Occasional
7446,2,0,0.0,0.0,20.5,1172.0,4.0,5,30.0,0,0,0.0,0.0,1,Occasional
7447,3,0,0.0,0.0,10.666666666666666,407.6666666666667,4.0,8,5.0,2,2,0.0,1.0,1,Occasional
7448,3,0,0.0,0.0,11.0,806.3333333333334,4.0,11,10.0,1,1,0.0,1.0,1,Occasional
7449,4,0,0.0,0.0,15.0,747.75,4.0,10,5.0,2,2,0.0,1.0,1,Occasional
7450,3,1,262.27,87.42333333333333,8.666666666666666,770.0,4.0,3,8.333333333333334,2,1,0.3333333333333333,0.5,2,Regular
7451,7,0,0.0,0.0,9.571428571428571,798.5714285714286,4.0,19,10.0,5,5,0.0,1.0,2,Regular
7452,4,0,0.0,0.0,13.25,809.25,4.0,13,7.5,1,1,0.0,1.0,1,Occasional
7453,2,0,0.0,0.0,9.5,1067.5,4.0,6,12.5,1,1,0.0,1.0,1,Occasional
7454,2,1,2047.1,1023.55,20.5,783.0,4.0,4,20.0,1,0,0.5,0.0,2,Regular
7455,4,0,0.0,0.0,12.75,979.5,4.0,12,1.25,1,1,0.0,1.0,1,Occasional
7456,4,0,0.0,0.0,11.25,1127.0,4.0,7,7.5,1,1,0.0,1.0,1,Occasional
7457,3,1,2239.22,746.4066666666666,16.0,529.3333333333334,3.333333333333333,6,8.333333333333334,3,2,0.3333333333333333,0.6666666666666666,2,Regular
7458,3,1,2266.28,755.4266666666667,12.0,1445.3333333333333,3.333333333333333,10,6.666666666666667,2,1,0.3333333333333333,0.5,2,Regular
7459,2,0,0.0,0.0,9.0,617.0,4.0,5,12.5,0,0,0.0,0.0,1,Occasional
7460,3,0,0.0,0.0,14.333333333333334,810.3333333333334,4.0,6,5.0,1,1,0.0,1.0,1,Occasional
7461,4,1,1605.58,401.395,11.5,1121.5,4.25,9,8.75,3,2,0.25,0.6666666666666666,2,Regular
7462,6,3,7983.16,1330.5266666666666,11.166666666666666,1182.1666666666667,4.0,19,7.5,4,1,0.5,0.25,0,Premium
7463,1,0,0.0,0.0,24.0,1207.0,4.0,3,0.0,0,0,0.0,0.0,1,Occasional
7464,2,0,0.0,0.0,10.5,1066.5,4.0,5,7.5,0,0,0.0,0.0,1,Occasional
7467,2,0,0.0,0.0,6.5,572.0,4.0,4,17.5,1,1,0.0,1.0,1,Occasional
7468,2,1,3384.9,1692.45,21.5,944.5,4.0,8,5.0,1,0,0.5,0.0,0,Premium
7469,2,2,3936.37,1968.185,13.5,913.0,3.5,4,12.5,2,0,1.0,0.0,0,Premium
7470,2,0,0.0,0.0,5.0,1027.0,4.0,4,15.0,2,2,0.0,1.0,1,Occasional
7471,1,0,0.0,0.0,13.0,1207.0,4.0,1,10.0,0,0,0.0,0.0,1,Occasional
7472,4,1,2642.6,660.65,5.5,866.0,4.25,10,3.75,2,1,0.25,0.5,2,Regular
7473,5,1,2575.76,515.152,12.6,1322.8,4.0,16,5.0,2,1,0.2,0.5,2,Regular
7474,2,0,0.0,0.0,17.0,434.0,4.0,3,10.0,1,1,0.0,1.0,1,Occasional
7475,3,0,0.0,0.0,9.0,593.3333333333334,4.0,10,6.666666666666667,1,1,0.0,1.0,1,Occasional
7476,8,2,2583.14,322.8925,14.5,923.0,4.25,26,5.0,4,2,0.25,0.5,2,Regular
7477,2,1,1125.6,562.8,14.0,888.0,3.5,7,5.0,1,0,0.5,0.0,2,Regular
7478,5,0,0.0,0.0,15.8,692.0,4.0,10,5.0,1,1,0.0,1.0,1,Occasional
7479,2,0,0.0,0.0,6.0,760.0,4.0,7,7.5,1,1,0.0,1.0,1,Occasional
7480,2,0,0.0,0.0,22.5,834.5,4.0,5,5.0,2,2,0.0,1.0,1,Occasional
7481,3,0,0.0,0.0,7.666666666666667,1385.3333333333333,4.0,6,13.333333333333334,2,2,0.0,1.0,1,Occasional
7482,1,0,0.0,0.0,23.0,1649.0,4.0,4,0.0,0,0,0.0,0.0,1,Occasional
7483,3,0,0.0,0.0,14.666666666666666,368.3333333333333,4.0,10,11.666666666666666,1,1,0.0,1.0,1,Occasional
7484,3,0,0.0,0.0,8.0,512.6666666666666,4.0,9,10.0,1,1,0.0,1.0,1,Occasional
7485,2,0,0.0,0.0,17.0,713.5,4.0,5,20.0,1,1,0.0,1.0,1,Occasional
7487,2,0,0.0,0.0,7.5,1473.5,4.0,3,7.5,1,1,0.0,1.0,1,Occasional
7488,2,0,0.0,0.0,12.0,559.5,4.0,6,15.0,0,0,0.0,0.0,1,Occasional
7490,4,0,0.0,0.0,11.25,374.75,4.0,11,20.0,3,3,0.0,1.0,1,Occasional
7491,7,2,2648.45,378.35,14.142857142857142,975.7142857142856,4.0,13,5.0,7,5,0.2857142857142857,0.7142857142857143,2,Regular
7492,1,0,0.0,0.0,6.0,1145.0,4.0,1,0.0,0,0,0.0,0.0,1,Occasional
7493,6,1,3287.17,547.8616666666667,5.666666666666667,819.1666666666666,4.0,16,9.166666666666666,3,2,0.1666666666666666,0.6666666666666666,2,Regular
7494,4,2,6142.879999999999,1535.7199999999998,9.0,363.5,4.25,7,2.5,3,1,0.5,0.3333333333333333,0,Premium
7495,5,1,1330.18,266.036,11.2,792.4,4.2,12,13.0,3,2,0.2,0.6666666666666666,2,Regular
7496,2,1,3574.2,1787.1,11.5,481.5,3.5,5,10.0,2,1,0.5,0.5,0,Premium
7498,3,0,0.0,0.0,9.333333333333334,1462.6666666666667,4.0,5,5.0,2,2,0.0,1.0,1,Occasional
7500,4,0,0.0,0.0,12.25,815.0,4.0,9,8.75,2,2,0.0,1.0,1,Occasional
7501,1,0,0.0,0.0,10.0,1046.0,4.0,4,0.0,1,1,0.0,1.0,1,Occasional
7502,5,0,0.0,0.0,10.6,475.2,4.0,12,11.0,5,5,0.0,1.0,1,Occasional
7503,4,0,0.0,0.0,14.25,937.0,4.0,5,10.0,2,2,0.0,1.0,1,Occasional
7504,3,0,0.0,0.0,6.333333333333333,451.0,4.0,9,3.333333333333333,2,2,0.0,1.0,1,Occasional
7505,5,1,4091.46,818.292,10.6,623.6,4.0,12,9.0,5,4,0.2,0.8,2,Regular
7506,3,0,0.0,0.0,10.0,834.3333333333334,4.0,8,15.0,3,3,0.0,1.0,1,Occasional
7507,2,1,5312.97,2656.485,10.5,1276.5,4.0,5,5.0,1,0,0.5,0.0,0,Premium
7508,4,3,4737.23,1184.3075,20.5,525.75,4.0,10,15.0,4,1,0.75,0.25,0,Premium
7509,5,1,5269.01,1053.802,15.2,1404.2,3.8,13,15.0,2,1,0.2,0.5,0,Premium
7510,3,1,782.25,260.75,6.0,1273.6666666666667,4.333333333333333,4,10.0,2,1,0.3333333333333333,0.5,2,Regular
7511,4,0,0.0,0.0,10.75,756.25,4.0,9,2.5,3,3,0.0,1.0,1,Occasional
7512,5,3,8996.67,1799.334,4.6,1401.2,4.0,9,10.0,3,0,0.6,0.0,0,Premium
7513,2,1,692.0,346.0,16.0,833.5,2.5,4,2.5,1,0,0.5,0.0,1,Occasional
7514,2,1,2801.16,1400.58,14.5,698.5,4.0,7,12.5,1,0,0.5,0.0,0,Premium
7515,3,1,862.74,287.58,13.333333333333334,948.3333333333334,4.0,8,13.333333333333334,3,2,0.3333333333333333,0.6666666666666666,2,Regular
7516,5,0,0.0,0.0,14.8,803.4,4.0,15,9.0,4,4,0.0,1.0,1,Occasional
7517,4,3,6569.68,1642.42,17.5,533.25,4.0,11,15.0,3,0,0.75,0.0,0,Premium
7518,4,1,579.58,144.895,13.75,580.0,4.25,8,2.5,2,1,0.25,0.5,2,Regular
7519,3,1,308.12,102.70666666666666,9.333333333333334,1336.0,4.0,7,5.0,3,2,0.3333333333333333,0.6666666666666666,2,Regular
7520,3,0,0.0,0.0,8.666666666666666,856.6666666666666,4.0,5,6.666666666666667,2,2,0.0,1.0,1,Occasional
7521,2,0,0.0,0.0,12.5,1272.0,4.0,7,7.5,1,1,0.0,1.0,1,Occasional
7522,3,2,8118.65,2706.2166666666667,6.666666666666667,424.6666666666667,4.0,12,5.0,3,1,0.6666666666666666,0.3333333333333333,0,Premium
7523,3,0,0.0,0.0,17.0,1074.0,4.0,8,10.0,1,1,0.0,1.0,1,Occasional
7524,2,0,0.0,0.0,9.0,660.0,4.0,6,15.0,0,0,0.0,0.0,1,Occasional
7525,4,1,2191.66,547.915,8.75,725.0,3.75,10,10.0,2,1,0.25,0.5,2,Regular
7526,3,2,1943.88,647.9599999999999,18.33333333333333,1255.3333333333333,4.333333333333333,5,11.666666666666666,3,1,0.6666666666666666,0.3333333333333333,2,Regular
7527,2,0,0.0,0.0,20.0,623.0,4.0,5,27.5,1,1,0.0,1.0,1,Occasional
7529,3,0,0.0,0.0,8.666666666666666,547.0,4.0,8,6.666666666666667,2,2,0.0,1.0,1,Occasional
7530,4,0,0.0,0.0,8.5,928.5,4.0,9,7.5,1,1,0.0,1.0,1,Occasional
7531,3,0,0.0,0.0,15.0,1237.0,4.0,5,10.0,1,1,0.0,1.0,1,Occasional
7532,4,0,0.0,0.0,6.5,1134.5,4.0,10,5.0,2,2,0.0,1.0,1,Occasional
7533,5,1,2519.82,503.96400000000006,15.2,622.6,3.4,9,3.0,5,4,0.2,0.8,2,Regular
7534,2,0,0.0,0.0,7.0,1153.5,4.0,6,25.0,0,0,0.0,0.0,1,Occasional
7535,3,0,0.0,0.0,9.0,894.3333333333334,4.0,8,15.0,3,3,0.0,1.0,1,Occasional
7536,3,0,0.0,0.0,7.333333333333333,1137.3333333333333,4.0,7,10.0,1,1,0.0,1.0,1,Occasional
7537,2,1,1045.2,522.6,10.0,547.0,4.0,6,2.5,2,1,0.5,0.5,2,Regular
7538,2,1,2329.2,1164.6,13.5,644.0,3.0,7,0.0,1,0,0.5,0.0,2,Regular
7539,2,1,2625.16,1312.58,13.5,720.0,4.0,5,10.0,2,1,0.5,0.5,0,Premium
7540,1,0,0.0,0.0,23.0,919.0,4.0,3,10.0,0,0,0.0,0.0,1,Occasional
7541,3,0,0.0,0.0,9.0,1009.6666666666666,4.0,7,6.666666666666667,1,1,0.0,1.0,1,Occasional
7542,7,4,6380.799999999999,911.5428571428572,9.0,896.0,3.7142857142857135,17,11.428571428571429,5,1,0.5714285714285714,0.2,0,Premium
7543,5,1,780.36,156.072,18.2,1237.8,4.0,9,13.0,3,2,0.2,0.6666666666666666,2,Regular
7544,3,2,4950.79,1650.263333333333,16.666666666666668,736.3333333333334,4.0,8,3.333333333333333,3,1,0.6666666666666666,0.3333333333333333,0,Premium
7545,3,1,1232.38,410.79333333333335,10.333333333333334,1079.3333333333333,3.333333333333333,6,10.0,2,1,0.3333333333333333,0.5,2,Regular
7547,5,0,0.0,0.0,11.2,590.0,4.0,11,5.0,2,2,0.0,1.0,1,Occasional
7548,2,1,1145.56,572.78,13.5,1489.0,4.0,6,30.0,2,1,0.5,0.5,2,Regular
7549,7,3,7543.19,1077.5985714285714,16.142857142857142,807.4285714285714,4.285714285714286,21,7.142857142857143,4,1,0.4285714285714285,0.25,0,Premium
7550,6,1,322.1,53.68333333333334,13.666666666666666,725.8333333333334,4.166666666666667,9,9.166666666666666,1,0,0.1666666666666666,0.0,2,Regular
7551,1,0,0.0,0.0,11.0,1427.0,4.0,2,0.0,1,1,0.0,1.0,1,Occasional
7553,2,2,6591.74,3295.87,4.5,1055.0,3.5,6,20.0,2,0,1.0,0.0,0,Premium
7554,3,0,0.0,0.0,9.666666666666666,626.6666666666666,4.0,9,6.666666666666667,2,2,0.0,1.0,1,Occasional
7555,4,2,4962.84,1240.71,13.25,817.0,3.25,12,13.75,4,2,0.5,0.5,0,Premium
7556,1,1,1330.44,1330.44,19.0,1746.0,4.0,2,0.0,1,0,1.0,0.0,2,Regular
7557,4,0,0.0,0.0,8.75,813.75,4.0,10,12.5,1,1,0.0,1.0,1,Occasional
7558,5,1,472.02,94.404,12.4,828.0,3.8,13,14.0,3,2,0.2,0.6666666666666666,2,Regular
7559,1,0,0.0,0.0,2.0,1265.0,4.0,4,0.0,1,1,0.0,1.0,1,Occasional
7560,2,0,0.0,0.0,6.0,1024.5,4.0,4,0.0,0,0,0.0,0.0,1,Occasional
7561,1,1,1058.06,1058.06,7.0,985.0,4.0,4,30.0,1,0,1.0,0.0,2,Regular
7562,4,1,3365.24,841.31,12.0,653.0,4.25,12,2.5,2,1,0.25,0.5,2,Regular
7563,2,0,0.0,0.0,17.5,700.5,4.0,4,12.5,2,2,0.0,1.0,1,Occasional
7564,4,2,1842.81,460.7025,12.25,785.0,4.0,9,12.5,4,2,0.5,0.5,2,Regular
7565,3,0,0.0,0.0,8.666666666666666,770.3333333333334,4.0,6,5.0,0,0,0.0,0.0,1,Occasional
7566,4,0,0.0,0.0,16.25,1368.0,4.0,12,7.5,2,2,0.0,1.0,1,Occasional
7567,4,1,2793.26,698.315,12.75,1305.25,4.0,10,11.25,3,2,0.25,0.6666666666666666,2,Regular
7568,2,2,2816.36,1408.1799999999998,17.5,812.0,3.5,7,5.0,2,0,1.0,0.0,0,Premium
7569,2,1,79.11,39.555,14.0,1052.0,3.0,2,17.5,2,1,0.5,0.5,1,Occasional
7570,3,0,0.0,0.0,10.333333333333334,626.3333333333334,4.0,6,3.333333333333333,2,2,0.0,1.0,1,Occasional
7571,5,1,228.42,45.684,10.4,1269.2,3.8,9,6.0,2,1,0.2,0.5,2,Regular
7572,2,1,520.47,260.235,14.0,531.0,2.5,5,20.0,2,1,0.5,0.5,1,Occasional
7573,4,0,0.0,0.0,8.5,832.25,4.0,8,6.25,2,2,0.0,1.0,1,Occasional
7574,4,2,12451.97,3112.9925000000003,12.25,1380.5,3.25,13,15.0,3,1,0.5,0.3333333333333333,0,Premium
7575,1,0,0.0,0.0,7.0,1506.0,4.0,3,15.0,1,1,0.0,1.0,1,Occasional
7576,3,1,3417.58,1139.1933333333334,14.666666666666666,914.0,4.0,9,15.0,3,2,0.3333333333333333,0.6666666666666666,0,Premium
7577,3,0,0.0,0.0,13.0,772.0,4.0,8,3.333333333333333,1,1,0.0,1.0,1,Occasional
7578,2,1,4041.07,2020.535,14.0,471.5,4.0,7,10.0,1,0,0.5,0.0,0,Premium
7579,3,0,0.0,0.0,10.333333333333334,1037.3333333333333,4.0,5,6.666666666666667,2,2,0.0,1.0,1,Occasional
7580,4,1,958.78,239.695,12.5,918.25,4.25,13,7.5,3,2,0.25,0.6666666666666666,2,Regular
7581,3,1,1665.69,555.23,12.666666666666666,649.0,3.333333333333333,8,13.333333333333334,1,0,0.3333333333333333,0.0,2,Regular
7583,3,0,0.0,0.0,15.333333333333334,710.0,4.0,7,16.666666666666668,2,2,0.0,1.0,1,Occasional
7584,4,0,0.0,0.0,14.75,623.75,4.0,10,7.5,3,3,0.0,1.0,1,Occasional
7585,1,0,0.0,0.0,18.0,1151.0,4.0,1,15.0,1,1,0.0,1.0,1,Occasional
7588,3,1,1161.13,387.04333333333335,17.666666666666668,895.0,4.0,8,8.333333333333334,2,1,0.3333333333333333,0.5,2,Regular
7590,5,0,0.0,0.0,9.0,656.4,4.0,12,11.0,5,5,0.0,1.0,1,Occasional
7591,3,1,637.2,212.4,13.333333333333334,1336.0,4.0,9,6.666666666666667,3,2,0.3333333333333333,0.6666666666666666,2,Regular
7592,2,0,0.0,0.0,8.0,772.0,4.0,3,7.5,1,1,0.0,1.0,1,Occasional
7593,1,0,0.0,0.0,17.0,1421.0,4.0,4,10.0,0,0,0.0,0.0,1,Occasional
7594,1,0,0.0,0.0,17.0,1680.0,4.0,3,15.0,0,0,0.0,0.0,1,Occasional
7596,4,0,0.0,0.0,11.75,623.5,4.0,11,8.75,2,2,0.0,1.0,1,Occasional
7597,2,0,0.0,0.0,19.5,1189.0,4.0,3,20.0,1,1,0.0,1.0,1,Occasional
7598,1,0,0.0,0.0,12.0,171.0,4.0,4,0.0,0,0,0.0,0.0,1,Occasional
7599,4,1,615.53,153.8825,15.5,785.0,4.25,7,11.25,2,1,0.25,0.5,2,Regular
7600,8,3,6181.150000000001,772.6437500000001,14.5,826.125,4.25,18,10.625,7,4,0.375,0.5714285714285714,0,Premium
7601,4,2,1641.98,410.495,17.0,1062.5,4.5,9,16.25,3,1,0.5,0.3333333333333333,2,Regular
7602,1,0,0.0,0.0,11.0,117.0,4.0,2,0.0,1,1,0.0,1.0,1,Occasional
7603,4,2,6031.84,1507.96,8.5,686.75,4.0,10,6.25,3,1,0.5,0.3333333333333333,0,Premium
7604,3,2,9822.45,3274.15,6.666666666666667,1460.0,3.0,9,8.333333333333334,2,0,0.6666666666666666,0.0,0,Premium
7605,1,0,0.0,0.0,16.0,39.0,4.0,1,25.0,1,1,0.0,1.0,1,Occasional
7606,4,1,687.39,171.8475,12.75,877.75,4.0,13,6.25,3,2,0.25,0.6666666666666666,2,Regular
7607,1,0,0.0,0.0,23.0,1289.0,4.0,2,10.0,0,0,0.0,0.0,1,Occasional
7608,3,1,742.16,247.38666666666663,12.666666666666666,729.0,4.333333333333333,8,5.0,3,2,0.3333333333333333,0.6666666666666666,2,Regular
7609,4,3,9031.48,2257.87,12.0,1209.25,3.0,9,6.25,3,0,0.75,0.0,0,Premium
7610,1,0,0.0,0.0,13.0,967.0,4.0,2,15.0,0,0,0.0,0.0,1,Occasional
7611,6,2,4121.42,686.9033333333333,11.833333333333334,1054.3333333333333,4.333333333333333,20,5.833333333333333,5,3,0.3333333333333333,0.6,2,Regular
7612,3,1,1057.77,352.59,16.0,883.6666666666666,4.333333333333333,11,16.666666666666668,2,1,0.3333333333333333,0.5,2,Regular
7613,5,0,0.0,0.0,8.0,706.6,4.0,11,10.0,2,2,0.0,1.0,1,Occasional
7614,2,0,0.0,0.0,15.5,858.5,4.0,4,12.5,2,2,0.0,1.0,1,Occasional
7615,5,1,3786.18,757.236,15.4,844.2,4.0,13,5.0,3,2,0.2,0.6666666666666666,2,Regular
7616,2,1,1242.19,621.095,6.0,1292.0,4.5,7,7.5,1,0,0.5,0.0,2,Regular
7617,2,0,0.0,0.0,14.0,749.5,4.0,6,17.5,1,1,0.0,1.0,1,Occasional
7618,5,2,4994.63,998.926,12.2,647.2,3.8,11,9.0,4,2,0.4,0.5,0,Premium
7619,2,0,0.0,0.0,19.5,1283.5,4.0,4,0.0,1,1,0.0,1.0,1,Occasional
7620,1,0,0.0,0.0,16.0,1782.0,4.0,2,0.0,1,1,0.0,1.0,1,Occasional
7621,3,0,0.0,0.0,13.0,391.3333333333333,4.0,6,11.666666666666666,0,0,0.0,0.0,1,Occasional
7622,4,0,0.0,0.0,12.0,797.5,4.0,11,3.75,2,2,0.0,1.0,1,Occasional
7623,5,2,3319.14,663.828,18.6,1101.0,3.8,10,9.0,5,3,0.4,0.6,2,Regular
7624,1,1,1017.49,1017.49,14.0,1123.0,5.0,1,20.0,1,0,1.0,0.0,1,Occasional
7625,2,0,0.0,0.0,10.0,821.5,4.0,4,12.5,2,2,0.0,1.0,1,Occasional
7626,2,0,0.0,0.0,3.0,1034.0,4.0,4,20.0,1,1,0.0,1.0,1,Occasional
7627,1,0,0.0,0.0,4.0,424.0,4.0,3,20.0,0,0,0.0,0.0,1,Occasional
7628,2,1,2560.16,1280.08,12.5,948.5,4.0,5,5.0,2,1,0.5,0.5,2,Regular
7629,5,2,3148.19,629.638,9.4,855.4,4.2,11,11.0,3,1,0.4,0.3333333333333333,2,Regular
7630,1,0,0.0,0.0,16.0,166.0,4.0,4,0.0,1,1,0.0,1.0,1,Occasional
7631,3,1,3397.02,1132.34,16.666666666666668,802.3333333333334,4.0,10,13.333333333333334,1,0,0.3333333333333333,0.0,0,Premium
7632,4,0,0.0,0.0,12.75,789.0,4.0,10,15.0,3,3,0.0,1.0,1,Occasional
7633,3,2,3881.13,1293.71,12.333333333333334,634.3333333333334,3.6666666666666665,9,0.0,3,1,0.6666666666666666,0.3333333333333333,0,Premium
7634,2,1,832.37,416.185,10.5,676.0,4.0,5,12.5,1,0,0.5,0.0,2,Regular
7635,3,0,0.0,0.0,8.333333333333334,706.0,4.0,8,11.666666666666666,3,3,0.0,1.0,1,Occasional
7636,4,0,0.0,0.0,14.5,1268.75,4.0,9,6.25,3,3,0.0,1.0,1,Occasional
7637,4,1,1274.51,318.6275,16.25,615.25,3.25,9,5.0,2,1,0.25,0.5,2,Regular
7639,6,2,5717.47,952.9116666666667,9.666666666666666,1089.5,3.8333333333333335,16,1.6666666666666667,4,2,0.3333333333333333,0.5,0,Premium
7640,1,0,0.0,0.0,17.0,864.0,4.0,2,0.0,0,0,0.0,0.0,1,Occasional
7641,2,0,0.0,0.0,9.5,1389.5,4.0,4,7.5,2,2,0.0,1.0,1,Occasional
7642,1,0,0.0,0.0,6.0,1657.0,4.0,4,25.0,0,0,0.0,0.0,1,Occasional
7643,2,0,0.0,0.0,16.5,908.5,4.0,4,5.0,2,2,0.0,1.0,1,Occasional
7644,2,0,0.0,0.0,22.5,666.0,4.0,5,0.0,1,1,0.0,1.0,1,Occasional
7645,3,0,0.0,0.0,12.333333333333334,1039.6666666666667,4.0,5,5.0,1,1,0.0,1.0,1,Occasional
7646,4,1,4060.86,1015.215,14.0,1155.25,4.25,10,10.0,1,0,0.25,0.0,0,Premium
7647,1,0,0.0,0.0,13.0,1403.0,4.0,2,10.0,1,1,0.0,1.0,1,Occasional
7648,3,0,0.0,0.0,17.333333333333332,592.0,4.0,7,11.666666666666666,1,1,0.0,1.0,1,Occasional
7650,7,2,3484.23,497.7471428571428,13.571428571428571,836.8571428571429,3.7142857142857135,19,2.857142857142857,4,2,0.2857142857142857,0.5,2,Regular
7651,3,0,0.0,0.0,11.0,1024.0,4.0,6,5.0,2,2,0.0,1.0,1,Occasional
7652,6,1,5412.63,902.105,10.333333333333334,975.3333333333334,3.8333333333333335,14,11.666666666666666,2,1,0.1666666666666666,0.5,0,Premium
7654,3,1,1900.16,633.3866666666667,9.333333333333334,937.0,3.6666666666666665,9,5.0,2,1,0.3333333333333333,0.5,2,Regular
7655,3,1,1386.23,462.07666666666665,2.333333333333333,304.0,4.0,5,5.0,3,2,0.3333333333333333,0.6666666666666666,2,Regular
7656,1,0,0.0,0.0,11.0,1372.0,4.0,1,0.0,0,0,0.0,0.0,1,Occasional
7657,7,2,2204.82,314.9742857142857,7.0,899.2857142857143,3.857142857142857,18,7.142857142857143,3,1,0.2857142857142857,0.3333333333333333,2,Regular
7658,10,2,5916.89,591.6890000000001,13.4,865.2,4.0,22,8.0,3,1,0.2,0.3333333333333333,2,Regular
7660,2,0,0.0,0.0,20.0,676.5,4.0,3,12.5,2,2,0.0,1.0,1,Occasional
7661,1,1,2009.44,2009.44,4.0,145.0,4.0,4,0.0,1,0,1.0,0.0,0,Premium
7662,6,1,932.44,155.40666666666667,13.666666666666666,1142.8333333333333,4.166666666666667,16,2.5,6,5,0.1666666666666666,0.8333333333333334,2,Regular
7663,2,0,0.0,0.0,8.5,1371.0,4.0,4,5.0,2,2,0.0,1.0,1,Occasional
7664,1,0,0.0,0.0,14.0,152.0,4.0,4,5.0,0,0,0.0,0.0,1,Occasional
7665,1,0,0.0,0.0,2.0,910.0,4.0,3,25.0,1,1,0.0,1.0,1,Occasional
7666,1,0,0.0,0.0,13.0,772.0,4.0,1,0.0,1,1,0.0,1.0,1,Occasional
7667,1,0,0.0,0.0,24.0,1440.0,4.0,3,0.0,1,1,0.0,1.0,1,Occasional
7668,1,0,0.0,0.0,24.0,961.0,4.0,1,15.0,0,0,0.0,0.0,1,Occasional
7669,1,1,1699.0,1699.0,14.0,73.0,4.0,1,0.0,1,0,1.0,0.0,0,Premium
7670,1,0,0.0,0.0,24.0,1670.0,4.0,1,0.0,1,1,0.0,1.0,1,Occasional
7671,3,0,0.0,0.0,9.333333333333334,785.0,4.0,6,11.666666666666666,3,3,0.0,1.0,1,Occasional
7672,1,0,0.0,0.0,1.0,1716.0,4.0,1,0.0,1,1,0.0,1.0,1,Occasional
7673,4,0,0.0,0.0,18.25,1290.5,4.0,11,6.25,2,2,0.0,1.0,1,Occasional
7674,3,0,0.0,0.0,15.666666666666666,987.3333333333334,4.0,5,10.0,2,2,0.0,1.0,1,Occasional
7675,3,0,0.0,0.0,11.333333333333334,328.6666666666667,4.0,10,13.333333333333334,3,3,0.0,1.0,1,Occasional
7676,3,1,1237.41,412.47,8.666666666666666,1107.6666666666667,3.333333333333333,8,6.666666666666667,2,1,0.3333333333333333,0.5,2,Regular
7677,1,0,0.0,0.0,12.0,379.0,4.0,1,20.0,1,1,0.0,1.0,1,Occasional
7678,2,2,2588.72,1294.36,10.5,1641.0,3.0,4,12.5,2,0,1.0,0.0,0,Premium
7679,1,0,0.0,0.0,2.0,1349.0,4.0,1,0.0,1,1,0.0,1.0,1,Occasional
7680,3,1,3438.16,1146.0533333333333,15.333333333333334,1194.3333333333333,4.0,6,5.0,3,2,0.3333333333333333,0.6666666666666666,0,Premium
7681,2,0,0.0,0.0,16.0,1376.5,4.0,6,10.0,0,0,0.0,0.0,1,Occasional
7682,5,2,3235.21,647.042,11.0,843.4,3.8,14,15.0,4,2,0.4,0.5,2,Regular
7683,1,0,0.0,0.0,4.0,1696.0,4.0,2,15.0,1,1,0.0,1.0,1,Occasional
7684,2,0,0.0,0.0,19.5,1393.0,4.0,4,7.5,2,2,0.0,1.0,1,Occasional
7685,6,1,1211.11,201.85166666666663,10.5,639.8333333333334,4.166666666666667,18,5.0,5,4,0.1666666666666666,0.8,2,Regular
7686,1,0,0.0,0.0,16.0,192.0,4.0,1,10.0,0,0,0.0,0.0,1,Occasional
7687,4,1,2343.88,585.97,6.25,514.75,4.25,7,6.25,4,3,0.25,0.75,2,Regular
7688,2,0,0.0,0.0,16.0,789.5,4.0,3,20.0,2,2,0.0,1.0,1,Occasional
7689,2,1,1063.08,531.54,7.0,1617.0,4.5,8,5.0,2,1,0.5,0.5,2,Regular
7690,2,0,0.0,0.0,21.0,1247.5,4.0,5,10.0,0,0,0.0,0.0,1,Occasional
7691,2,0,0.0,0.0,11.0,726.0,4.0,7,12.5,1,1,0.0,1.0,1,Occasional
7692,2,0,0.0,0.0,7.0,1034.5,4.0,5,10.0,1,1,0.0,1.0,1,Occasional
7693,3,0,0.0,0.0,12.333333333333334,1166.6666666666667,4.0,5,8.333333333333334,2,2,0.0,1.0,1,Occasional
7694,3,0,0.0,0.0,4.0,328.3333333333333,4.0,8,8.333333333333334,2,2,0.0,1.0,1,Occasional
7695,1,1,2888.34,2888.34,4.0,1003.0,5.0,4,5.0,1,0,1.0,0.0,0,Premium
7696,4,2,3199.42,799.855,9.5,1273.5,3.75,10,7.5,4,2,0.5,0.5,2,Regular
7697,2,1,4039.74,2019.87,18.5,607.5,3.0,5,2.5,2,1,0.5,0.5,0,Premium
7698,6,0,0.0,0.0,10.5,1089.5,4.0,17,4.166666666666667,5,5,0.0,1.0,2,Regular
7699,3,1,1435.14,478.38000000000005,12.333333333333334,1017.3333333333334,3.0,7,10.0,3,2,0.3333333333333333,0.6666666666666666,2,Regular
7700,4,0,0.0,0.0,13.25,723.25,4.0,5,3.75,2,2,0.0,1.0,1,Occasional
